,opt_config,mc_config,has_match
801,"{'PRGS': 0, 'ORCH_1_Dstop': 6.26, 'ORCH_1_Drestart': 2.38, 'ORCH_1_Fstop': 0.77, 'ORCH_1_Frestart': 0.39, 'PSCS__TAU': 470, 'HUM_1_VEL': 72.0, 'HUM_2_VEL': 59.0, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 1732.13, 'HUM_1_POS_Y': 371.8, 'HUM_2_POS_X': 322.29, 'HUM_2_POS_Y': 266.87, 'ROB_1_VEL': 92.0, 'ROB_1_CHG': 12.27882619, 'SCS': 0, 'FTG': 0.0}",,False
802,"{'PRGS': 2, 'ORCH_1_Dstop': 6.8, 'ORCH_1_Drestart': 2.67, 'ORCH_1_Fstop': 0.67, 'ORCH_1_Frestart': 0.24, 'PSCS__TAU': 363, 'HUM_1_VEL': 54.0, 'HUM_2_VEL': 89.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 802.74, 'HUM_1_POS_Y': 186.42, 'HUM_2_POS_X': 1706.24, 'HUM_2_POS_Y': 205.83, 'ROB_1_VEL': 80.0, 'ROB_1_CHG': 11.42147295, 'SCS': 1, 'FTG': 0.0}",,False
803,"{'PRGS': 5, 'ORCH_1_Dstop': 5.27, 'ORCH_1_Drestart': 3.72, 'ORCH_1_Fstop': 0.59, 'ORCH_1_Frestart': 0.39, 'PSCS__TAU': 146, 'HUM_1_VEL': 82.0, 'HUM_2_VEL': 50.0, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 2714.13, 'HUM_1_POS_Y': 193.59, 'HUM_2_POS_X': 2872.31, 'HUM_2_POS_Y': 200.81, 'ROB_1_VEL': 86.0, 'ROB_1_CHG': 11.96877681, 'SCS': 1, 'FTG': 0.0}",,False
804,"{'PRGS': 4, 'ORCH_1_Dstop': 6.96, 'ORCH_1_Drestart': 2.91, 'ORCH_1_Fstop': 0.59, 'ORCH_1_Frestart': 0.16, 'PSCS__TAU': 1, 'HUM_1_VEL': 80.0, 'HUM_2_VEL': 78.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 1114.93, 'HUM_1_POS_Y': 151.18, 'HUM_2_POS_X': 2876.81, 'HUM_2_POS_Y': 194.16, 'ROB_1_VEL': 33.0, 'ROB_1_CHG': 11.36610405, 'SCS': 0, 'FTG': 0.0}",,False
805,"{'PRGS': 0, 'ORCH_1_Dstop': 5.05, 'ORCH_1_Drestart': 3.72, 'ORCH_1_Fstop': 0.58, 'ORCH_1_Frestart': 0.31, 'PSCS__TAU': 107, 'HUM_1_VEL': 83.0, 'HUM_2_VEL': 85.0, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 359.71, 'HUM_1_POS_Y': 164.64, 'HUM_2_POS_X': 2434.94, 'HUM_2_POS_Y': 304.36, 'ROB_1_VEL': 60.0, 'ROB_1_CHG': 12.23421214, 'SCS': 0, 'FTG': 0.0}",,False
806,"{'PRGS': 5, 'ORCH_1_Dstop': 7.05, 'ORCH_1_Drestart': 2.13, 'ORCH_1_Fstop': 0.64, 'ORCH_1_Frestart': 0.29, 'PSCS__TAU': 1, 'HUM_1_VEL': 98.0, 'HUM_2_VEL': 67.0, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 2804.38, 'HUM_1_POS_Y': 195.12, 'HUM_2_POS_X': 2814.54, 'HUM_2_POS_Y': 198.06, 'ROB_1_VEL': 82.0, 'ROB_1_CHG': 11.51358669, 'SCS': 1, 'FTG': 0.0}",,False
807,"{'PRGS': 0, 'ORCH_1_Dstop': 5.32, 'ORCH_1_Drestart': 2.64, 'ORCH_1_Fstop': 0.61, 'ORCH_1_Frestart': 0.36, 'PSCS__TAU': 690, 'HUM_1_VEL': 56.0, 'HUM_2_VEL': 99.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 1466.4, 'HUM_1_POS_Y': 709.97, 'HUM_2_POS_X': 2587.67, 'HUM_2_POS_Y': 305.43, 'ROB_1_VEL': 43.0, 'ROB_1_CHG': 11.74909577, 'SCS': 0, 'FTG': 0.0}",,False
808,"{'PRGS': 5, 'ORCH_1_Dstop': 7.04, 'ORCH_1_Drestart': 3.54, 'ORCH_1_Fstop': 0.54, 'ORCH_1_Frestart': 0.23, 'PSCS__TAU': 151, 'HUM_1_VEL': 42.0, 'HUM_2_VEL': 83.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 2916.74, 'HUM_1_POS_Y': 195.14, 'HUM_2_POS_X': 2915.39, 'HUM_2_POS_Y': 194.48, 'ROB_1_VEL': 94.0, 'ROB_1_CHG': 11.12910421, 'SCS': 1, 'FTG': 0.0}",,False
809,"{'PRGS': 3, 'ORCH_1_Dstop': 5.18, 'ORCH_1_Drestart': 3.3, 'ORCH_1_Fstop': 0.77, 'ORCH_1_Frestart': 0.21, 'PSCS__TAU': 285, 'HUM_1_VEL': 64.0, 'HUM_2_VEL': 79.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 489.61, 'HUM_1_POS_Y': 175.89, 'HUM_2_POS_X': 2886.28, 'HUM_2_POS_Y': 195.34, 'ROB_1_VEL': 83.0, 'ROB_1_CHG': 11.88476793, 'SCS': 1, 'FTG': 0.0}",,False
810,"{'PRGS': 0, 'ORCH_1_Dstop': 6.12, 'ORCH_1_Drestart': 4.05, 'ORCH_1_Fstop': 0.67, 'ORCH_1_Frestart': 0.23, 'PSCS__TAU': 466, 'HUM_1_VEL': 47.0, 'HUM_2_VEL': 47.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 2679.6, 'HUM_1_POS_Y': 262.09, 'HUM_2_POS_X': 3458.65, 'HUM_2_POS_Y': 749.55, 'ROB_1_VEL': 51.0, 'ROB_1_CHG': 11.22602074, 'SCS': 0, 'FTG': 0.0}",,False
811,"{'PRGS': 0, 'ORCH_1_Dstop': 6.38, 'ORCH_1_Drestart': 3.71, 'ORCH_1_Fstop': 0.51, 'ORCH_1_Frestart': 0.3, 'PSCS__TAU': 103, 'HUM_1_VEL': 99.0, 'HUM_2_VEL': 36.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 264.1, 'HUM_1_POS_Y': 117.87, 'HUM_2_POS_X': 352.97, 'HUM_2_POS_Y': 220.62, 'ROB_1_VEL': 72.0, 'ROB_1_CHG': 11.94005349, 'SCS': 0, 'FTG': 0.0}",,False
812,"{'PRGS': 0, 'ORCH_1_Dstop': 6.7, 'ORCH_1_Drestart': 3.12, 'ORCH_1_Fstop': 0.73, 'ORCH_1_Frestart': 0.3, 'PSCS__TAU': 269, 'HUM_1_VEL': 39.0, 'HUM_2_VEL': 40.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 2016.6, 'HUM_1_POS_Y': 417.93, 'HUM_2_POS_X': 1559.79, 'HUM_2_POS_Y': 221.11, 'ROB_1_VEL': 80.0, 'ROB_1_CHG': 12.24113523, 'SCS': 0, 'FTG': 0.0}",,False
813,"{'PRGS': 0, 'ORCH_1_Dstop': 6.09, 'ORCH_1_Drestart': 2.93, 'ORCH_1_Fstop': 0.69, 'ORCH_1_Frestart': 0.2, 'PSCS__TAU': 1, 'HUM_1_VEL': 72.0, 'HUM_2_VEL': 35.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 300.46, 'HUM_1_POS_Y': 150.23, 'HUM_2_POS_X': 2405.18, 'HUM_2_POS_Y': 406.77, 'ROB_1_VEL': 34.0, 'ROB_1_CHG': 12.01123414, 'SCS': 0, 'FTG': 0.0}",,False
814,"{'PRGS': 0, 'ORCH_1_Dstop': 6.25, 'ORCH_1_Drestart': 2.45, 'ORCH_1_Fstop': 0.64, 'ORCH_1_Frestart': 0.17, 'PSCS__TAU': 1, 'HUM_1_VEL': 91.0, 'HUM_2_VEL': 31.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 310.72, 'HUM_1_POS_Y': 131.25, 'HUM_2_POS_X': 618.66, 'HUM_2_POS_Y': 271.69, 'ROB_1_VEL': 45.0, 'ROB_1_CHG': 12.12545599, 'SCS': 0, 'FTG': 0.0}",,False
815,"{'PRGS': 4, 'ORCH_1_Dstop': 5.05, 'ORCH_1_Drestart': 3.94, 'ORCH_1_Fstop': 0.65, 'ORCH_1_Frestart': 0.34, 'PSCS__TAU': 92, 'HUM_1_VEL': 64.0, 'HUM_2_VEL': 53.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 2364.23, 'HUM_1_POS_Y': 185.38, 'HUM_2_POS_X': 2862.26, 'HUM_2_POS_Y': 197.3, 'ROB_1_VEL': 91.0, 'ROB_1_CHG': 11.49926802, 'SCS': 1, 'FTG': 0.0}",,False
816,"{'PRGS': 5, 'ORCH_1_Dstop': 6.87, 'ORCH_1_Drestart': 3.35, 'ORCH_1_Fstop': 0.59, 'ORCH_1_Frestart': 0.3, 'PSCS__TAU': 1, 'HUM_1_VEL': 59.0, 'HUM_2_VEL': 59.0, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 2711.96, 'HUM_1_POS_Y': 188.14, 'HUM_2_POS_X': 2876.2, 'HUM_2_POS_Y': 198.24, 'ROB_1_VEL': 76.0, 'ROB_1_CHG': 12.15095425, 'SCS': 1, 'FTG': 0.0}",,False
817,"{'PRGS': 0, 'ORCH_1_Dstop': 7.07, 'ORCH_1_Drestart': 3.85, 'ORCH_1_Fstop': 0.61, 'ORCH_1_Frestart': 0.32, 'PSCS__TAU': 139, 'HUM_1_VEL': 32.0, 'HUM_2_VEL': 55.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 354.9, 'HUM_1_POS_Y': 177.76, 'HUM_2_POS_X': 1003.85, 'HUM_2_POS_Y': 774.62, 'ROB_1_VEL': 95.0, 'ROB_1_CHG': 11.40492475, 'SCS': 0, 'FTG': 0.0}",,False
818,"{'PRGS': 3, 'ORCH_1_Dstop': 5.43, 'ORCH_1_Drestart': 2.85, 'ORCH_1_Fstop': 0.5, 'ORCH_1_Frestart': 0.33, 'PSCS__TAU': 85, 'HUM_1_VEL': 31.0, 'HUM_2_VEL': 75.0, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 339.72, 'HUM_1_POS_Y': 186.57, 'HUM_2_POS_X': 2877.66, 'HUM_2_POS_Y': 195.43, 'ROB_1_VEL': 46.0, 'ROB_1_CHG': 11.43021253, 'SCS': 0, 'FTG': 0.0}",,False
819,"{'PRGS': 0, 'ORCH_1_Dstop': 5.83, 'ORCH_1_Drestart': 4.26, 'ORCH_1_Fstop': 0.51, 'ORCH_1_Frestart': 0.33, 'PSCS__TAU': 636, 'HUM_1_VEL': 61.0, 'HUM_2_VEL': 49.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 107.37, 'HUM_1_POS_Y': 392.88, 'HUM_2_POS_X': 2588.26, 'HUM_2_POS_Y': 228.29, 'ROB_1_VEL': 36.0, 'ROB_1_CHG': 11.60908687, 'SCS': 1, 'FTG': 0.0}",,False
820,"{'PRGS': 0, 'ORCH_1_Dstop': 6.42, 'ORCH_1_Drestart': 2.15, 'ORCH_1_Fstop': 0.71, 'ORCH_1_Frestart': 0.12, 'PSCS__TAU': 433, 'HUM_1_VEL': 51.0, 'HUM_2_VEL': 83.0, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 1976.28, 'HUM_1_POS_Y': 407.9, 'HUM_2_POS_X': 2528.11, 'HUM_2_POS_Y': 229.78, 'ROB_1_VEL': 59.0, 'ROB_1_CHG': 12.14154882, 'SCS': 0, 'FTG': 0.0}",,False
821,"{'PRGS': 0, 'ORCH_1_Dstop': 6.25, 'ORCH_1_Drestart': 4.12, 'ORCH_1_Fstop': 0.56, 'ORCH_1_Frestart': 0.18, 'PSCS__TAU': 465, 'HUM_1_VEL': 94.0, 'HUM_2_VEL': 41.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 1803.78, 'HUM_1_POS_Y': 378.72, 'HUM_2_POS_X': 2999.74, 'HUM_2_POS_Y': 645.48, 'ROB_1_VEL': 55.0, 'ROB_1_CHG': 12.20063445, 'SCS': 0, 'FTG': 0.0}",,False
822,"{'PRGS': 0, 'ORCH_1_Dstop': 5.48, 'ORCH_1_Drestart': 2.63, 'ORCH_1_Fstop': 0.65, 'ORCH_1_Frestart': 0.17, 'PSCS__TAU': 357, 'HUM_1_VEL': 38.0, 'HUM_2_VEL': 65.0, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 1405.24, 'HUM_1_POS_Y': 166.13, 'HUM_2_POS_X': 1329.62, 'HUM_2_POS_Y': 782.03, 'ROB_1_VEL': 37.0, 'ROB_1_CHG': 11.26322504, 'SCS': 0, 'FTG': 0.0}",,False
823,"{'PRGS': 0, 'ORCH_1_Dstop': 7.12, 'ORCH_1_Drestart': 3.59, 'ORCH_1_Fstop': 0.53, 'ORCH_1_Frestart': 0.11, 'PSCS__TAU': 431, 'HUM_1_VEL': 38.0, 'HUM_2_VEL': 79.0, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 3754.34, 'HUM_1_POS_Y': 789.02, 'HUM_2_POS_X': 176.55, 'HUM_2_POS_Y': 363.53, 'ROB_1_VEL': 76.0, 'ROB_1_CHG': 11.15689104, 'SCS': 0, 'FTG': 0.0}",,False
824,"{'PRGS': 0, 'ORCH_1_Dstop': 7.29, 'ORCH_1_Drestart': 2.83, 'ORCH_1_Fstop': 0.65, 'ORCH_1_Frestart': 0.32, 'PSCS__TAU': 1, 'HUM_1_VEL': 58.0, 'HUM_2_VEL': 79.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 335.55, 'HUM_1_POS_Y': 167.14, 'HUM_2_POS_X': 4434.23, 'HUM_2_POS_Y': 442.63, 'ROB_1_VEL': 78.0, 'ROB_1_CHG': 11.72309303, 'SCS': 0, 'FTG': 0.0}",,False
825,"{'PRGS': 4, 'ORCH_1_Dstop': 5.45, 'ORCH_1_Drestart': 3.84, 'ORCH_1_Fstop': 0.55, 'ORCH_1_Frestart': 0.15, 'PSCS__TAU': 463, 'HUM_1_VEL': 51.0, 'HUM_2_VEL': 55.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 1178.6, 'HUM_1_POS_Y': 170.76, 'HUM_2_POS_X': 2937.77, 'HUM_2_POS_Y': 196.4, 'ROB_1_VEL': 38.0, 'ROB_1_CHG': 11.18435369, 'SCS': 1, 'FTG': 0.0}",,False
826,"{'PRGS': 5, 'ORCH_1_Dstop': 5.03, 'ORCH_1_Drestart': 2.14, 'ORCH_1_Fstop': 0.74, 'ORCH_1_Frestart': 0.25, 'PSCS__TAU': 428, 'HUM_1_VEL': 43.0, 'HUM_2_VEL': 56.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 2787.17, 'HUM_1_POS_Y': 195.69, 'HUM_2_POS_X': 2861.44, 'HUM_2_POS_Y': 198.2, 'ROB_1_VEL': 66.0, 'ROB_1_CHG': 11.87174274, 'SCS': 1, 'FTG': 0.0}",,False
827,"{'PRGS': 5, 'ORCH_1_Dstop': 6.75, 'ORCH_1_Drestart': 3.75, 'ORCH_1_Fstop': 0.62, 'ORCH_1_Frestart': 0.36, 'PSCS__TAU': 121, 'HUM_1_VEL': 45.0, 'HUM_2_VEL': 60.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 2928.54, 'HUM_1_POS_Y': 196.32, 'HUM_2_POS_X': 2874.06, 'HUM_2_POS_Y': 201.93, 'ROB_1_VEL': 83.0, 'ROB_1_CHG': 12.16711466, 'SCS': 1, 'FTG': 0.0}",,False
828,"{'PRGS': 0, 'ORCH_1_Dstop': 6.75, 'ORCH_1_Drestart': 3.75, 'ORCH_1_Fstop': 0.62, 'ORCH_1_Frestart': 0.36, 'PSCS__TAU': 365, 'HUM_1_VEL': 45.0, 'HUM_2_VEL': 60.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 1535.08, 'HUM_1_POS_Y': 500.33, 'HUM_2_POS_X': 2499.7, 'HUM_2_POS_Y': 526.28, 'ROB_1_VEL': 83.0, 'ROB_1_CHG': 12.24060789, 'SCS': 1, 'FTG': 0.0}",,False
829,"{'PRGS': 0, 'ORCH_1_Dstop': 5.904024782, 'ORCH_1_Drestart': 3.14790308, 'ORCH_1_Fstop': 0.6546399453, 'ORCH_1_Frestart': 0.2265863975, 'PSCS__TAU': 406, 'HUM_1_VEL': 96.45239348, 'HUM_2_VEL': 30.54255506, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 4435.4, 'HUM_1_POS_Y': 584.89, 'HUM_2_POS_X': 110.12, 'HUM_2_POS_Y': 754.44, 'ROB_1_VEL': 95.38520697, 'ROB_1_CHG': 12.36326458, 'SCS': 0, 'FTG': 0.0}",,False
830,"{'PRGS': 4, 'ORCH_1_Dstop': 5.64, 'ORCH_1_Drestart': 4.07, 'ORCH_1_Fstop': 0.54, 'ORCH_1_Frestart': 0.17, 'PSCS__TAU': 85, 'HUM_1_VEL': 34.0, 'HUM_2_VEL': 57.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 500.0, 'HUM_1_POS_Y': 200.0, 'HUM_2_POS_X': 2870.51, 'HUM_2_POS_Y': 201.68, 'ROB_1_VEL': 83.0, 'ROB_1_CHG': 12.34537326, 'SCS': 0, 'FTG': 0.0}",,False
831,"{'PRGS': 5, 'ORCH_1_Dstop': 5.17, 'ORCH_1_Drestart': 4.01, 'ORCH_1_Fstop': 0.52, 'ORCH_1_Frestart': 0.36, 'PSCS__TAU': 162, 'HUM_1_VEL': 34.0, 'HUM_2_VEL': 21.0, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 2957.69, 'HUM_1_POS_Y': 197.54, 'HUM_2_POS_X': 2909.61, 'HUM_2_POS_Y': 200.41, 'ROB_1_VEL': 40.0, 'ROB_1_CHG': 12.02626005, 'SCS': 1, 'FTG': 0.0}",,False
832,"{'PRGS': 0, 'ORCH_1_Dstop': 5.91, 'ORCH_1_Drestart': 4.21, 'ORCH_1_Fstop': 0.71, 'ORCH_1_Frestart': 0.13, 'PSCS__TAU': 220, 'HUM_1_VEL': 38.0, 'HUM_2_VEL': 97.0, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 2701.9, 'HUM_1_POS_Y': 163.62, 'HUM_2_POS_X': 1449.88, 'HUM_2_POS_Y': 242.42, 'ROB_1_VEL': 60.0, 'ROB_1_CHG': 11.11011799, 'SCS': 0, 'FTG': 0.0}",,False
833,"{'PRGS': 5, 'ORCH_1_Dstop': 7.04, 'ORCH_1_Drestart': 3.54, 'ORCH_1_Fstop': 0.54, 'ORCH_1_Frestart': 0.23, 'PSCS__TAU': 1, 'HUM_1_VEL': 42.0, 'HUM_2_VEL': 83.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 2916.74, 'HUM_1_POS_Y': 195.14, 'HUM_2_POS_X': 2915.39, 'HUM_2_POS_Y': 194.48, 'ROB_1_VEL': 94.0, 'ROB_1_CHG': 11.08599529, 'SCS': 1, 'FTG': 0.0}",,False
834,"{'PRGS': 0, 'ORCH_1_Dstop': 7.47, 'ORCH_1_Drestart': 2.19, 'ORCH_1_Fstop': 0.57, 'ORCH_1_Frestart': 0.25, 'PSCS__TAU': 395, 'HUM_1_VEL': 63.0, 'HUM_2_VEL': 59.0, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 3537.6, 'HUM_1_POS_Y': 727.65, 'HUM_2_POS_X': 3282.57, 'HUM_2_POS_Y': 257.79, 'ROB_1_VEL': 36.0, 'ROB_1_CHG': 11.5080543, 'SCS': 0, 'FTG': 0.0}",,False
835,"{'PRGS': 1, 'ORCH_1_Dstop': 5.94, 'ORCH_1_Drestart': 4.09, 'ORCH_1_Fstop': 0.55, 'ORCH_1_Frestart': 0.34, 'PSCS__TAU': 206, 'HUM_1_VEL': 95.0, 'HUM_2_VEL': 73.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 378.77, 'HUM_1_POS_Y': 163.12, 'HUM_2_POS_X': 1329.85, 'HUM_2_POS_Y': 255.25, 'ROB_1_VEL': 44.0, 'ROB_1_CHG': 11.32375454, 'SCS': 0, 'FTG': 0.0}",,False
836,"{'PRGS': 1, 'ORCH_1_Dstop': 6.04, 'ORCH_1_Drestart': 3.97, 'ORCH_1_Fstop': 0.69, 'ORCH_1_Frestart': 0.29, 'PSCS__TAU': 276, 'HUM_1_VEL': 39.0, 'HUM_2_VEL': 66.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 827.68, 'HUM_1_POS_Y': 186.19, 'HUM_2_POS_X': 1954.39, 'HUM_2_POS_Y': 204.2, 'ROB_1_VEL': 61.0, 'ROB_1_CHG': 11.95361963, 'SCS': 1, 'FTG': 0.0}",,False
837,"{'PRGS': 0, 'ORCH_1_Dstop': 6.936613633, 'ORCH_1_Drestart': 2.458728956, 'ORCH_1_Fstop': 0.6410727249, 'ORCH_1_Frestart': 0.2013826597, 'PSCS__TAU': 629, 'HUM_1_VEL': 45.97407557, 'HUM_2_VEL': 83.79477872, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 2775.41, 'HUM_1_POS_Y': 236.2, 'HUM_2_POS_X': 2190.72, 'HUM_2_POS_Y': 647.18, 'ROB_1_VEL': 76.95303522, 'ROB_1_CHG': 11.23039996, 'SCS': 0, 'FTG': 0.0}",,False
